user_id,purchase_id,purchase_date,purchase_amount,product_category,payment_method,region,is_returning_customer,discount_used,days_since_last_purchase,user_age_group
1919,PUR-87580,2023-08-28 00:19:11.413340416,,Clothing,Crypto,North America,1,0,40.0,45+
2845,PUR-29868,2022-05-25 22:27:51.349292708,236.82,Books,Bank Transfer,Europe,1,1,291.0,35-44
438,PUR-15237,2022-12-14 18:04:35.227078996,122.84,Clothing,Bank Transfer,Australia,0,1,,35-44
1305,PUR-98192,2022-10-03 10:36:57.238323516,415.31,Books,PayPal,South America,1,1,164.0,45+
122,PUR-74923,2023-08-04 09:15:42.376580840,24.26,Electronics,PayPal,Europe,1,1,111.0,18-24
2924,PUR-42053,2022-01-28 15:11:52.820049441,,Clothing,Bank Transfer,North America,0,0,,45+
error_user,PUR-94250,2023-11-08 15:18:31.242282872,,Home,PayPal,Australia,1,0,193.0,18-24
152,PUR-96984,2022-04-04 01:50:24.856284912,118.48,Clothing,Card,Australia,1,0,319.0,25-34
1755,PUR-85362,2022-08-14 00:29:35.354509512,444.62,Sports,Crypto,Australia,1,0,363.0,45+
1704,PUR-24023,2023-03-31 09:09:05.728461400,193.14,Toys,Crypto,Asia,1,1,355.0,35-44
229,PUR-62444,2023-11-19 14:46:32.067316864,347.44,Clothing,Bank Transfer,South America,1,0,34.0,35-44
1534,PUR-21198,2022-01-17 07:22:26.917453920,,Books,Crypto,Australia,0,0,,18-24
2607,PUR-20632,2022-10-06 00:16:10.430068656,52.74,Clothing,Bank Transfer,North America,0,0,,45+
2648,PUR-85711,2023-12-01 18:28:58.914595504,404.32,Books,Crypto,Asia,0,0,,35-44
5,PUR-69985,2022-05-23 03:01:27.797815274,347.28,Clothing,Crypto,North America,0,1,,35-44
2058,PUR-23561,2022-06-26 11:03:36.674412738,434.99,Sports,Bank Transfer,Europe,1,0,1.0,18-24
2422,PUR-60251,2022-12-31 05:30:57.494806948,251.5,Books,PayPal,Europe,0,1,,25-34
1036,PUR-39379,2023-12-26 17:41:18.439095504,121.31,Electronics,Bank Transfer,Asia,0,0,,45+
2273,PUR-45590,2023-09-16 18:56:17.363029288,146.49,Home,Bank Transfer,Europe,0,1,,18-24
1403,PUR-34643,2022-01-23 00:15:11.521112587,127.09,Toys,Bank Transfer,North America,1,1,59.0,25-34
2866,PUR-67119,2023-01-04 12:50:47.155586748,348.58,Electronics,Bank Transfer,South America,0,0,,18-24
error_user,PUR-88841,2022-10-24 11:14:36.380153568,413.14,Sports,Bank Transfer,Australia,0,1,,18-24
2829,PUR-34090,2023-06-12 05:46:21.383435024,37.26,Sports,PayPal,Australia,1,1,307.0,45+
1292,PUR-61177,2023-04-28 03:27:33.176823416,45.36,Home,Crypto,Asia,0,0,,45+
2171,PUR-80100,2023-05-14 21:53:26.325792352,41.89,Electronics,Crypto,Asia,1,0,40.0,45+
1158,PUR-60519,2022-10-17 21:59:03.004890776,163.93,Home,Bank Transfer,South America,1,0,119.0,45+
1461,PUR-74788,2022-09-12 23:49:56.250829764,209.31,Clothing,Crypto,Australia,0,1,,25-34
1982,PUR-35592,2022-07-03 06:53:34.619452868,363.17,Clothing,Bank Transfer,North America,1,0,226.0,18-24
1565,PUR-41008,2023-10-17 00:09:08.825744808,,Toys,Card,Europe,1,0,277.0,25-34
188,PUR-77376,2022-08-14 13:37:58.174008844,56.02,Clothing,Card,South America,0,0,,18-24
2051,PUR-98411,2023-06-03 22:11:44.997687600,486.05,Home,Card,Europe,1,0,265.0,25-34
2479,PUR-87392,2022-09-26 21:23:08.824345308,113.77,Clothing,Card,Asia,0,1,,18-24
2267,PUR-64865,2022-01-28 22:45:03.655145721,76.69,Books,Bank Transfer,Asia,0,1,,25-34
2434,PUR-55129,2022-11-03 18:00:53.513051256,383.32,Electronics,Crypto,Australia,0,1,,45+
884,PUR-21866,2022-05-08 02:37:42.909365810,350.44,Clothing,Bank Transfer,Asia,0,0,,25-34
1906,PUR-75049,2023-07-01 04:16:05.745073376,51.43,Sports,Card,Asia,0,0,,18-24
1442,PUR-74086,2023-09-26 04:14:42.226379992,478.13,Electronics,Bank Transfer,North America,0,1,,45+
2226,PUR-86425,2023-01-24 21:58:07.025960716,177.46,Sports,Card,Europe,1,0,335.0,18-24
1368,PUR-20940,2023-12-15 16:54:01.366969136,313.15,Books,Crypto,Europe,0,1,,35-44
2075,PUR-95530,2023-03-19 12:08:05.131382128,168.24,Books,Card,Australia,1,1,75.0,25-34
2987,PUR-82801,2023-10-02 17:19:03.340059392,185.43,Toys,PayPal,South America,0,0,,25-34
error_user,PUR-61991,2022-12-30 21:40:38.120080720,37.67,Books,Crypto,Australia,1,0,251.0,18-24
2081,PUR-52268,2022-12-09 12:41:27.564167240,36.69,Electronics,Card,Australia,1,1,33.0,35-44
1073,PUR-81053,2022-07-05 14:28:51.748809232,149.23,Home,PayPal,Australia,1,1,299.0,18-24
1045,PUR-47513,2022-01-06 10:19:13.046112740,498.25,Sports,Crypto,South America,0,0,,18-24
1595,PUR-92731,2022-04-03 10:11:01.345617881,368.01,Sports,Bank Transfer,Europe,0,1,,25-34
2340,PUR-94854,2023-09-11 20:38:50.321112600,,Clothing,Crypto,Europe,1,0,265.0,35-44
1905,PUR-18120,2022-06-03 20:31:59.674212842,164.0,Toys,Crypto,Europe,0,1,,18-24
1907,PUR-82936,2022-05-13 04:35:53.332583530,287.21,Sports,Card,South America,1,1,26.0,35-44
1960,PUR-92802,2022-06-27 22:06:31.758466140,47.66,Home,PayPal,South America,1,1,266.0,18-24
2240,PUR-95631,2023-10-11 05:44:44.912127120,127.13,Toys,PayPal,Australia,1,1,315.0,45+
1727,PUR-58176,2022-04-30 04:37:17.815973890,346.48,Toys,Bank Transfer,Europe,1,1,98.0,35-44
2289,PUR-45880,2022-09-25 09:06:48.710167604,198.69,Clothing,Card,Asia,1,0,47.0,45+
1804,PUR-92855,2022-10-13 17:12:42.410786508,301.01,Sports,Bank Transfer,South America,1,0,122.0,18-24
1600,PUR-73454,2023-12-06 19:06:10.895878944,34.56,Books,PayPal,South America,1,1,79.0,25-34
1364,PUR-23799,2022-07-17 02:43:10.372276358,38.88,Sports,Bank Transfer,Australia,1,0,322.0,35-44
1148,PUR-10683,2023-07-02 04:10:13.827080192,470.84,Sports,Crypto,Asia,1,0,343.0,25-34
2861,PUR-43358,2022-07-26 13:50:39.489878230,261.34,Electronics,Bank Transfer,Australia,1,0,322.0,18-24
1539,PUR-18520,2022-12-14 06:11:05.824562960,186.46,Sports,PayPal,Asia,0,1,,45+
1783,PUR-92774,2023-04-23 01:15:45.807522592,490.28,Home,PayPal,Europe,0,0,,35-44
2598,PUR-19380,2023-04-16 13:52:58.453383936,208.73,Toys,PayPal,Asia,0,1,,18-24
2748,PUR-92483,2022-07-20 03:55:04.800490102,36.46,Toys,PayPal,South America,0,1,,25-34
1313,PUR-13289,2022-07-21 21:37:54.310927824,426.61,Home,Card,Asia,1,1,200.0,35-44
1673,PUR-90214,2022-10-19 21:39:26.632683576,111.65,Sports,Bank Transfer,Europe,1,0,149.0,35-44
2787,PUR-60259,2023-01-07 21:59:23.119337828,227.06,Books,Bank Transfer,Asia,0,1,,18-24
1111,PUR-34027,2023-08-27 10:48:36.583406792,497.82,Sports,Card,South America,1,0,128.0,45+
1844,PUR-62567,2022-03-15 12:23:37.478953584,210.14,Home,PayPal,Europe,1,0,211.0,45+
835,PUR-69129,2022-11-30 14:57:00.169937268,34.6,Clothing,Card,South America,1,1,209.0,35-44
1610,PUR-87524,2022-05-19 00:33:14.530807352,427.71,Electronics,PayPal,Asia,0,0,,45+
1713,PUR-57581,2023-05-23 07:00:59.932198200,160.0,Books,Bank Transfer,Australia,1,0,359.0,35-44
1652,PUR-16504,2022-06-10 19:27:20.519440508,370.49,Clothing,PayPal,North America,0,0,,35-44
1081,PUR-24296,2023-12-28 12:37:22.968353144,218.63,Sports,Card,South America,1,1,17.0,18-24
377,PUR-26215,2022-04-18 14:14:49.169690076,,Electronics,PayPal,Asia,0,0,,45+
125,PUR-73217,2022-11-26 02:22:56.317826716,303.49,Electronics,Card,Australia,1,1,341.0,25-34
2541,PUR-45360,2022-10-29 22:14:48.659520116,430.47,Books,Bank Transfer,Europe,0,1,,35-44
458,PUR-67660,2023-10-08 01:14:11.538385104,155.46,Clothing,Crypto,South America,0,0,,45+
2666,PUR-48190,2022-06-03 11:09:46.849836362,375.92,Toys,PayPal,South America,1,0,243.0,45+
1775,PUR-54339,2023-09-25 15:32:36.900374616,404.79,Sports,Card,Asia,0,1,,25-34
2286,PUR-21103,2022-11-16 16:40:34.387628856,330.38,Toys,Card,North America,1,1,165.0,18-24
1754,PUR-56287,2022-08-01 10:55:58.032489380,297.73,Sports,Bank Transfer,Australia,1,0,88.0,45+
568,PUR-14754,2022-04-03 16:28:31.413891412,226.91,Clothing,Bank Transfer,North America,0,0,,35-44
2017,PUR-60889,2023-04-28 06:41:04.482423408,32.94,Books,Card,South America,1,0,93.0,25-34
484,PUR-85777,2023-09-28 23:22:51.409523992,372.27,Toys,Crypto,North America,0,0,,45+
2081,PUR-63779,2022-02-23 12:31:49.106273131,134.91,Sports,PayPal,Asia,0,0,,35-44
1469,PUR-42590,2022-03-14 21:08:12.088929666,413.25,Books,PayPal,South America,1,1,152.0,35-44
1354,PUR-60317,2023-11-26 04:43:06.953130728,346.07,Sports,Card,Europe,1,0,19.0,45+
1743,PUR-92943,2022-05-26 15:16:51.454503918,220.27,Clothing,Crypto,North America,1,1,245.0,25-34
2598,PUR-25777,2022-05-08 01:28:10.448777484,44.45,Toys,Card,Europe,0,1,,25-34
2423,PUR-17480,2023-12-15 23:53:02.612685864,10.98,Clothing,Bank Transfer,Asia,1,0,1.0,35-44
2703,PUR-46409,2023-06-05 16:11:14.492387536,,Home,Bank Transfer,South America,1,0,51.0,25-34
2886,PUR-34927,2023-08-05 00:01:15.876285096,250.53,Sports,Crypto,North America,1,0,139.0,45+
2068,PUR-73561,2023-10-25 02:38:35.596236048,127.32,Home,PayPal,South America,1,1,148.0,25-34
1743,PUR-94823,2022-09-20 16:01:58.383958332,236.47,Home,Bank Transfer,Australia,1,0,242.0,18-24
647,PUR-74336,2022-12-17 23:18:43.716960844,218.78,Electronics,Crypto,Europe,1,0,32.0,18-24
217,PUR-19251,2022-04-09 13:51:03.634407891,421.53,Books,Crypto,Australia,1,1,112.0,35-44
2253,PUR-68811,2022-09-02 15:33:22.529115644,271.07,Clothing,Crypto,South America,0,0,,45+
1425,PUR-16966,2022-04-21 16:30:04.749317488,96.88,Home,Crypto,North America,0,1,,45+
2069,PUR-40146,2023-12-25 09:04:11.057702504,317.56,Toys,Card,Europe,1,0,23.0,18-24
2819,PUR-85245,2023-05-05 11:43:02.610683456,226.91,Home,Bank Transfer,Europe,1,0,77.0,45+
2758,PUR-48946,2022-11-20 05:47:49.986020212,182.56,Books,Crypto,North America,1,0,339.0,18-24
128,PUR-16914,2023-12-24 12:58:52.095878528,117.88,Sports,Bank Transfer,North America,0,0,,45+
1763,PUR-27972,2022-01-20 19:48:08.116095901,346.55,Toys,Crypto,Asia,0,1,,45+
2833,PUR-43842,2022-12-15 13:06:25.749905520,35.47,Electronics,Crypto,Australia,0,1,,25-34
798,PUR-49556,2022-10-27 08:19:38.416896116,469.48,Clothing,Card,Asia,1,0,306.0,25-34
1357,PUR-93621,2023-07-17 06:24:53.441227696,210.9,Sports,PayPal,South America,1,1,185.0,25-34
1129,PUR-65612,2023-10-30 05:43:35.995931056,411.41,Toys,Crypto,Australia,1,0,257.0,35-44
1426,PUR-98888,2023-08-13 22:42:17.574014392,167.09,Home,PayPal,Australia,1,1,200.0,25-34
2082,PUR-50759,2022-07-05 15:23:34.252206182,185.6,Sports,Card,Asia,0,0,,25-34
294,PUR-84119,2023-06-30 11:01:52.166972520,133.67,Toys,Card,South America,0,0,,18-24
319,PUR-28099,2023-08-02 14:47:00.664216976,303.0,Books,PayPal,Europe,1,1,51.0,45+
77,PUR-24981,2022-07-05 19:58:02.665546612,35.19,Toys,Bank Transfer,South America,1,1,334.0,45+
2523,PUR-64174,2023-06-24 10:17:16.498195392,420.12,Home,Card,Asia,1,1,336.0,45+
1241,PUR-44858,2023-11-20 10:57:14.601226024,129.95,Clothing,Bank Transfer,Asia,1,0,121.0,18-24
2728,PUR-65796,2022-05-16 01:37:06.405375580,18.17,Books,PayPal,Asia,1,0,311.0,45+
2915,PUR-60529,2023-03-06 03:54:54.830644760,71.16,Sports,Crypto,South America,0,0,,25-34
387,PUR-72293,2022-11-21 12:47:10.047260828,114.72,Books,Crypto,North America,0,1,,25-34
2821,PUR-20067,2023-10-28 10:15:39.364993992,,Sports,Bank Transfer,Australia,0,0,,45+
2210,PUR-40987,2022-11-19 09:08:21.964589848,55.55,Toys,Card,North America,0,0,,35-44
203,PUR-29698,2022-04-06 06:54:17.936306190,394.38,Sports,Bank Transfer,Asia,1,1,181.0,45+
error_user,PUR-40567,2022-11-19 06:25:37.656007824,354.73,Clothing,PayPal,Asia,1,0,293.0,45+
1448,PUR-73126,2023-03-25 10:58:29.643559464,47.63,Electronics,Crypto,Asia,1,0,168.0,45+
309,PUR-96986,2022-07-10 17:34:17.812785074,73.13,Toys,PayPal,Asia,0,1,,25-34
2549,PUR-37940,2022-02-21 19:01:24.772403373,422.52,Electronics,Bank Transfer,Asia,0,1,,25-34
2334,PUR-35579,2022-11-27 02:29:39.530082312,78.7,Home,Crypto,Australia,1,1,119.0,45+
2465,PUR-74703,2023-08-28 17:09:41.337190808,254.55,Toys,Crypto,North America,1,0,137.0,45+
2487,PUR-65982,2022-07-12 20:29:58.562223528,260.62,Books,PayPal,Australia,1,1,133.0,18-24
587,PUR-98705,2023-04-14 01:45:39.308106352,314.69,Toys,Bank Transfer,North America,0,0,,35-44
782,PUR-35148,2023-11-27 22:58:54.595888944,26.45,Electronics,PayPal,South America,0,1,,18-24
613,PUR-84579,2023-12-16 11:32:59.587481648,135.42,Electronics,Bank Transfer,North America,0,0,,45+
2237,PUR-24743,2022-08-14 13:25:07.639171612,329.2,Clothing,Crypto,North America,1,0,214.0,25-34
1302,PUR-20532,2023-08-16 00:15:24.186623832,,Clothing,Crypto,North America,0,0,,18-24
2714,PUR-46031,2022-10-06 00:01:24.417238332,234.76,Toys,Crypto,North America,1,0,102.0,18-24
2259,PUR-20155,2023-06-19 22:18:01.398846624,161.49,Toys,PayPal,North America,1,0,229.0,25-34
233,PUR-21761,2022-10-15 14:21:23.790759648,277.0,Toys,Card,Australia,1,1,53.0,45+
1333,PUR-54090,2023-10-04 11:56:30.529900496,134.16,Sports,PayPal,Australia,0,1,,35-44
284,PUR-35983,2023-06-27 23:23:25.701560240,190.6,Sports,Card,North America,1,1,187.0,35-44
1392,PUR-93339,2022-03-09 15:23:10.800791912,50.83,Toys,Bank Transfer,South America,1,0,174.0,35-44
1728,PUR-16026,2022-11-29 16:10:40.286256168,24.61,Sports,PayPal,Asia,0,0,,25-34
2608,PUR-33215,2022-03-07 17:26:42.710699738,388.24,Sports,Card,South America,1,1,29.0,25-34
1526,PUR-20377,2023-01-11 16:25:13.374686844,191.45,Toys,PayPal,Europe,0,0,,45+
2494,PUR-33333,2023-09-28 17:57:41.984042744,103.82,Toys,Bank Transfer,Australia,1,0,143.0,25-34
480,PUR-85332,2023-02-14 07:41:57.790929504,176.33,Home,Card,Europe,0,1,,35-44
1751,PUR-84740,2022-07-15 04:13:41.617540958,457.26,Home,Crypto,Asia,0,1,,25-34
642,PUR-74259,2022-06-14 21:53:18.206876000,421.97,Electronics,Card,Europe,1,1,78.0,35-44
1339,PUR-41494,2023-12-22 12:36:55.385871544,352.42,Toys,Card,South America,1,0,329.0,25-34
648,PUR-28516,2023-11-25 05:07:42.217696608,26.66,Electronics,Bank Transfer,Europe,1,0,89.0,18-24
684,PUR-57829,2023-11-04 04:57:23.750213008,293.68,Toys,Card,Asia,0,1,,25-34
9,PUR-92975,2022-11-26 23:54:14.788578468,41.62,Toys,Card,Australia,1,1,80.0,25-34
1266,PUR-47912,2023-06-28 11:26:35.472021376,101.59,Home,Card,South America,1,0,131.0,18-24
24,PUR-32852,2022-07-05 04:49:11.267823912,53.36,Electronics,Bank Transfer,Europe,1,0,116.0,18-24
1335,PUR-39212,2023-04-06 17:39:44.608753192,411.82,Home,PayPal,Australia,1,1,3.0,35-44
1342,PUR-88758,2022-06-06 15:38:14.411175708,311.11,Clothing,Crypto,Europe,0,1,,35-44
2234,PUR-46656,2022-10-27 11:15:46.822625872,415.52,Clothing,PayPal,South America,0,1,,35-44
722,PUR-74996,2022-06-05 07:24:23.502001392,403.51,Electronics,Bank Transfer,North America,1,0,154.0,35-44
1976,PUR-13301,2022-02-18 01:08:05.110920980,59.04,Electronics,Card,North America,1,1,294.0,35-44
1292,PUR-89498,2022-12-11 20:13:38.215786860,57.22,Books,Card,Asia,1,1,23.0,25-34
2504,PUR-86121,2023-09-06 15:43:37.243410808,90.52,Toys,Card,Europe,1,0,92.0,35-44
13,PUR-50007,2023-01-30 06:50:28.224498692,365.58,Home,Card,Asia,0,0,,18-24
1279,PUR-15719,2022-06-06 05:15:29.296182542,226.46,Electronics,PayPal,North America,1,1,62.0,45+
2404,PUR-35254,2022-04-07 06:26:31.703251180,247.71,Home,PayPal,Asia,0,0,,35-44
151,PUR-85360,2023-04-01 14:08:30.529482912,27.48,Toys,PayPal,North America,1,1,278.0,35-44
2211,PUR-27745,2022-02-07 23:28:56.587639934,331.05,Home,Bank Transfer,Australia,0,1,,18-24
815,PUR-36889,2023-07-04 00:09:58.690351016,227.08,Books,Crypto,North America,1,1,317.0,18-24
2075,PUR-87554,2023-03-07 12:16:32.681770472,359.95,Electronics,Bank Transfer,Asia,1,0,257.0,18-24
2331,PUR-76852,2022-11-26 08:33:30.123604144,360.37,Sports,Bank Transfer,South America,1,1,31.0,35-44
794,PUR-19982,2023-01-14 07:46:08.004789664,59.74,Books,Crypto,North America,1,1,93.0,18-24
2777,PUR-89025,2022-12-31 14:29:13.967927936,213.52,Toys,Card,North America,0,0,,25-34
35,PUR-41418,2022-03-15 12:36:05.777446517,469.31,Home,Bank Transfer,Europe,0,1,,35-44
1926,PUR-44199,2023-01-27 00:15:15.424756492,378.14,Sports,Bank Transfer,Europe,1,1,291.0,45+
1836,PUR-69851,2022-08-31 07:22:44.421792836,194.95,Sports,PayPal,Asia,1,0,316.0,45+
1390,PUR-51031,2023-07-21 06:07:35.983123912,298.09,Sports,PayPal,South America,0,1,,35-44
1180,PUR-37147,2022-08-12 09:02:07.905416664,37.32,Home,Bank Transfer,Europe,1,0,10.0,45+
393,PUR-90990,2023-08-20 04:40:11.448180728,207.99,Home,Card,Asia,1,0,192.0,25-34
230,PUR-59423,2022-03-08 05:31:34.630220416,416.93,Toys,Crypto,South America,0,1,,45+
1039,PUR-12226,2022-01-26 00:03:00.421244187,36.15,Toys,Bank Transfer,Europe,0,1,,18-24
1973,PUR-54263,2022-02-12 12:57:55.992795930,326.22,Books,Bank Transfer,North America,0,0,,45+
2930,PUR-68307,2023-07-21 14:57:53.960688848,80.18,,Card,Australia,0,0,,18-24
error_user,PUR-62591,2022-09-29 00:20:06.667899368,440.31,Clothing,PayPal,Europe,0,1,,18-24
323,PUR-63299,2023-02-19 01:07:20.749814668,498.46,Toys,Card,South America,0,1,,35-44
407,PUR-17678,2023-11-12 10:32:08.862861200,166.0,Toys,PayPal,North America,0,1,,45+
1184,PUR-80560,2022-11-19 14:30:26.116322328,245.76,Home,Crypto,Europe,0,0,,25-34
2803,PUR-47237,2022-03-01 13:12:36.783064481,315.93,Home,Crypto,Australia,1,1,168.0,45+
2856,PUR-78496,2022-09-20 13:22:55.496535452,115.69,Books,Crypto,North America,0,0,,35-44
44,PUR-17492,2023-05-05 04:14:23.399016280,199.19,Books,Crypto,Australia,0,1,,18-24
696,PUR-66445,2022-10-18 16:45:58.818003832,94.39,Electronics,Bank Transfer,Europe,0,0,,45+
369,PUR-64114,2022-02-22 13:09:08.374587921,462.87,Clothing,Crypto,Europe,1,1,112.0,45+
869,PUR-58759,2022-09-04 15:17:28.067320244,454.87,Sports,Crypto,North America,0,0,,45+
393,PUR-32054,2023-08-21 00:35:46.885471792,476.85,Electronics,Card,Europe,0,1,,18-24
2755,PUR-43652,2023-09-15 10:26:46.005710488,135.5,Home,Crypto,South America,0,0,,35-44
1893,PUR-83985,2023-06-07 01:04:48.915828376,74.65,Electronics,Crypto,Australia,1,1,354.0,35-44
2937,PUR-91357,2022-01-16 22:39:58.389334557,71.77,Toys,PayPal,Europe,0,0,,45+
2141,PUR-42607,2022-05-19 08:06:03.731514642,44.92,Books,PayPal,North America,1,0,274.0,25-34
1551,PUR-27444,2023-06-04 05:59:29.376190440,123.23,Electronics,PayPal,Australia,0,1,,35-44
528,PUR-45843,2022-07-02 05:46:47.135493738,167.55,Books,PayPal,Asia,1,0,160.0,18-24
1449,PUR-66904,2023-08-17 17:33:40.424119984,295.3,Electronics,PayPal,North America,0,0,,25-34
1925,PUR-31894,2022-10-03 08:26:46.912470148,210.65,Home,Bank Transfer,Asia,0,1,,18-24
1156,PUR-25823,2022-08-22 20:07:33.287015048,11.05,Sports,Card,Australia,0,1,,25-34
1511,PUR-78397,2023-03-26 10:46:23.127348368,58.48,Books,Bank Transfer,North America,0,1,,35-44
852,PUR-28516,2023-02-05 02:08:32.956556436,323.36,Clothing,Card,Asia,0,0,,35-44
2158,PUR-40462,2023-01-15 08:47:40.484042720,271.06,Books,PayPal,Australia,1,0,205.0,35-44
2765,PUR-98259,2023-03-20 08:21:50.347400944,86.46,Toys,Card,South America,0,0,,45+
1689,PUR-20569,2022-05-15 19:54:29.104609644,135.37,Books,PayPal,North America,1,1,156.0,18-24
337,PUR-70679,2023-06-29 16:00:14.959953832,,Books,PayPal,Australia,0,1,,35-44
511,PUR-97776,2023-04-12 07:23:51.344125144,476.21,Electronics,PayPal,North America,0,1,,25-34
2314,PUR-66854,2023-08-23 04:02:43.453122192,,Home,Card,Europe,0,0,,35-44
872,PUR-50877,2023-11-12 04:27:18.315431544,297.94,Sports,Bank Transfer,Europe,1,0,82.0,25-34
894,PUR-48421,2022-11-01 17:23:32.871229956,368.86,Books,Bank Transfer,North America,1,1,12.0,18-24
2820,PUR-83655,2022-05-23 20:17:01.432024584,227.62,Home,Bank Transfer,South America,0,1,,35-44
892,PUR-81202,2023-04-15 12:40:52.632643784,74.4,Toys,Crypto,North America,0,0,,25-34
2774,PUR-36369,2023-01-30 15:43:18.705618988,103.53,Toys,Crypto,Asia,0,0,,18-24
1021,PUR-41052,2023-10-05 06:44:12.954801120,470.56,Books,Bank Transfer,Europe,0,0,,35-44
2300,PUR-34407,2022-12-21 18:12:40.945992968,202.32,Books,Card,Europe,1,1,20.0,18-24
1210,PUR-34633,2023-05-03 22:41:28.016658672,91.4,Clothing,Card,Asia,1,0,240.0,35-44
192,PUR-89342,2023-09-18 22:42:58.942931136,266.87,Sports,Crypto,North America,0,1,,25-34
736,PUR-45281,2023-04-16 16:35:29.521859512,138.33,Electronics,Card,South America,1,0,169.0,18-24
99,PUR-12065,2023-05-01 14:40:36.940841752,255.12,Electronics,PayPal,North America,1,1,120.0,18-24
1403,PUR-45889,2022-05-16 02:41:14.228343320,46.41,Electronics,Bank Transfer,Europe,0,0,,18-24
230,PUR-46522,2023-08-28 06:41:52.164917512,343.43,Sports,Bank Transfer,North America,0,1,,35-44
885,PUR-67629,2023-12-17 09:33:34.319395144,205.95,Sports,Crypto,South America,1,1,46.0,35-44
1212,PUR-95209,2022-09-04 12:46:55.065020844,230.16,Books,Card,Europe,1,1,127.0,25-34
1773,PUR-95719,2022-04-20 15:30:10.077192942,92.04,Electronics,Crypto,Europe,1,1,303.0,45+
2370,PUR-52258,2023-02-27 20:29:26.704053784,482.29,Electronics,Card,North America,0,0,,35-44
353,PUR-58334,2022-02-26 18:08:34.313582689,171.0,Sports,Crypto,South America,0,1,,45+
1344,PUR-38224,2022-09-21 07:19:49.890605116,307.87,Books,PayPal,Asia,0,1,,35-44
2738,PUR-60623,2022-08-28 16:39:01.525186800,319.6,Sports,PayPal,Europe,0,0,,18-24
863,PUR-29664,2022-01-06 05:55:13.029987251,350.7,Toys,Bank Transfer,Asia,0,1,,45+
2534,PUR-27887,2022-06-16 22:17:49.661508014,77.8,Books,Card,North America,1,0,216.0,18-24
1881,PUR-61005,2023-09-17 02:31:28.922941280,329.77,Electronics,Card,Europe,0,1,,45+
error_user,PUR-35336,2022-06-24 19:49:51.802947122,35.85,Electronics,Bank Transfer,North America,1,0,119.0,35-44
2704,PUR-49426,2023-12-27 01:00:16.833336896,362.13,Electronics,Bank Transfer,Europe,1,1,28.0,45+
2765,PUR-44177,2022-11-13 12:15:55.583464880,58.92,Clothing,Card,Australia,1,1,138.0,18-24
2170,PUR-87208,2022-03-08 18:13:19.266061380,499.34,Toys,Bank Transfer,Asia,0,1,,35-44
652,PUR-56494,2022-01-28 18:58:24.268887600,416.92,Sports,Crypto,Asia,1,1,45.0,25-34
1712,PUR-30202,2022-11-23 04:27:06.717846848,351.18,Home,Crypto,Asia,1,1,242.0,35-44
487,PUR-38110,2023-09-04 07:23:50.384931360,45.01,Books,Bank Transfer,South America,1,1,20.0,18-24
2202,PUR-29161,2023-06-16 11:49:40.870573648,139.47,Toys,Crypto,Europe,0,0,,25-34
1892,PUR-23980,2023-02-26 04:32:49.865746712,26.48,Clothing,Bank Transfer,North America,0,1,,35-44
673,PUR-22514,2023-03-07 20:44:37.101355432,37.08,Sports,PayPal,Australia,1,0,346.0,25-34
822,PUR-15523,2022-10-28 20:11:14.949146928,65.91,Clothing,Card,Asia,0,0,,35-44
803,PUR-12506,2022-05-29 09:17:18.060662572,72.42,Sports,Card,South America,1,1,77.0,35-44
2855,PUR-25270,2023-05-26 06:45:41.127592432,250.49,Home,Crypto,Australia,1,1,168.0,45+
527,PUR-84202,2022-11-03 06:05:25.321798784,54.95,Toys,PayPal,Asia,0,1,,35-44
1990,PUR-68050,2022-05-26 22:46:30.582583752,,Sports,Crypto,South America,1,0,298.0,45+
